"","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"1917",0,0,0,0,1,0,0,0,0,0,1,4,2,3,3,1,2,1,1,1
"1918",0,0,0,1,0,0,1,0,0,1,3,4,4,3,3,3,2,1,2,3
"1919",0,0,0,1,1,1,1,1,1,1,1,4,4,3,4,4,4,4,2,2
"1920",1,0,0,1,1,1,1,0,0,1,3,4,4,3,3,4,3,3,4,1
"1921",0,1,1,0,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4,3
"1922",1,0,0,1,1,0,1,0,1,0,3,3,4,3,1,4,1,0,3,1
"1923",1,0,1,0,0,1,1,1,0,1,1,2,4,3,1,2,3,0,0,2
"1924",0,0,1,1,1,1,1,1,0,1,3,4,4,4,3,2,2,2,3,0
"1925",0,0,0,0,0,0,0,0,1,0,3,2,2,2,3,2,3,3,1,2
"1926",0,0,0,1,1,0,1,0,0,0,3,2,2,4,1,4,4,3,1,0
"1927",0,0,0,0,1,0,0,0,0,1,1,2,4,1,3,2,4,3,2,3
"1928",0,0,0,1,1,0,0,0,0,0,3,4,4,2,3,3,3,3,1,2
"1929",0,0,0,1,0,0,1,0,0,1,3,4,4,3,3,4,2,4,3,0
"1930",0,0,0,0,1,1,1,0,0,1,3,1,2,2,3,2,1,2,3,2
"1931",1,0,1,1,0,0,1,0,0,0,1,4,4,3,3,3,3,2,1,3
"1932",0,0,1,0,0,0,1,1,0,0,3,2,4,3,3,1,3,3,1,2
"1933",0,0,0,0,0,0,1,0,0,0,1,3,2,2,3,1,1,3,3,2
"1934",0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,3,4,0,2,1
"1935",0,0,0,0,0,1,1,0,1,0,1,4,4,1,1,4,4,1,2,2
"1936",0,0,1,1,1,1,1,0,0,1,3,4,4,3,4,4,3,4,2,4
"1937",0,0,0,0,0,0,0,1,0,0,1,4,2,1,3,3,3,3,3,2
"1938",0,0,0,0,0,1,1,1,0,0,4,4,4,4,2,3,4,3,3,4
"1939",1,0,1,1,1,1,1,1,0,1,4,4,4,3,3,4,4,4,4,4
"1940",1,0,1,0,1,1,1,0,0,1,4,2,4,3,4,2,4,4,3,4
"1941",0,0,0,0,0,0,0,0,0,1,2,2,4,2,4,3,2,3,2,3
"1942",0,0,0,1,0,1,1,1,0,0,3,4,4,3,3,4,4,2,3,2
"1943",0,0,0,0,0,0,0,1,0,0,3,2,4,2,3,2,2,2,2,2
"1944",1,0,1,0,0,0,1,1,1,0,3,2,4,2,4,4,1,4,3,4
"1945",0,0,0,0,0,1,0,0,1,0,1,2,2,1,3,4,1,1,2,3
"1946",0,0,0,0,1,1,1,0,0,0,4,1,4,4,4,3,4,4,0,4
"1947",0,0,0,0,0,1,1,0,0,1,3,1,4,4,3,2,3,4,2,4
"1948",0,0,0,0,1,0,1,0,0,0,1,2,4,1,1,4,4,4,3,3
"1949",0,0,0,0,0,0,1,0,1,0,3,2,4,1,1,2,3,3,2,1
"1950",0,0,1,1,0,0,1,0,0,0,3,4,4,3,4,3,4,4,0,4
"1951",0,0,0,1,0,1,1,1,0,1,3,4,4,4,2,2,4,4,3,3
"1952",0,0,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,3,1,2
"1953",0,0,1,1,1,1,0,0,0,1,3,4,2,2,4,4,3,0,1,3
"1954",1,0,1,0,0,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4
"1955",1,0,0,0,0,1,1,0,0,1,3,4,2,4,3,2,3,3,4,1
"1956",0,0,1,0,1,1,1,1,1,1,3,1,4,4,4,4,4,4,3,4
"1957",0,0,1,0,1,1,1,1,0,1,3,4,4,4,4,4,4,4,3,3
"1958",0,1,0,0,0,0,0,0,1,0,1,2,2,2,1,1,3,1,3,3
"1959",0,0,0,0,1,1,1,1,0,1,3,1,2,3,4,2,2,4,3,3
"1960",1,0,0,0,1,0,1,0,1,0,1,3,2,1,1,3,2,2,2,1
"1961",1,0,0,1,1,0,1,0,0,1,3,4,4,2,3,2,2,2,2,2
"1962",0,0,0,0,1,1,1,1,0,1,4,4,4,4,3,4,4,3,3,1
"1963",0,0,0,0,1,0,0,0,0,0,3,2,2,2,1,2,3,2,2,3
"1964",1,1,0,0,0,0,0,0,1,0,3,2,2,3,1,2,1,1,1,3
"1965",0,0,0,0,0,1,0,0,1,0,3,2,2,4,1,1,3,1,1,1
"1966",0,0,0,0,0,1,1,0,1,1,3,3,2,3,3,2,4,1,0,0
"1967",1,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,2,3,1,3
"1968",0,0,0,0,0,1,1,0,0,1,3,4,4,4,4,4,3,3,2,3
"1969",0,0,0,0,1,1,1,1,1,0,2,4,4,3,0,4,4,3,4,4
"1970",0,0,1,0,0,1,1,0,0,1,3,2,4,3,4,4,4,4,3,2
"1971",0,1,0,1,1,1,1,1,0,1,3,4,4,4,4,4,4,4,3,4
"1972",1,0,1,0,0,0,1,0,1,1,4,4,4,4,3,4,3,4,4,4
"1973",1,0,0,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4
"1974",1,1,1,1,1,1,1,1,0,1,3,4,4,4,4,4,4,4,3,4
"1975",0,0,1,0,1,1,1,1,0,1,3,2,4,3,3,4,3,4,4,2
"1976",1,0,1,0,1,0,1,1,0,0,4,4,4,3,4,3,3,4,4,4
"1977",0,0,0,0,1,1,1,0,0,1,2,0,4,3,4,4,4,4,4,4
"1978",0,0,0,0,0,1,0,1,0,0,3,2,2,3,3,2,2,2,3,4
"1979",0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,1,3,3,2,1
"1980",0,0,0,0,1,0,1,1,0,1,1,2,2,3,4,2,3,3,3,4
"1981",0,0,0,0,0,0,0,0,1,0,2,2,3,1,1,4,2,3,2,2
"1982",0,0,1,1,1,1,1,0,0,0,1,4,4,2,3,4,2,3,1,3
"1983",0,0,0,1,1,1,1,1,0,1,3,4,4,2,3,4,4,4,3,3
"1984",0,0,1,0,0,0,1,1,0,0,2,2,2,3,3,1,2,1,1,4
"1985",0,0,0,0,1,1,1,0,0,0,1,4,2,3,3,2,2,1,3,1
"1986",0,0,1,0,1,0,1,0,0,0,3,2,4,2,1,2,0,3,2,1
"1987",1,0,0,0,1,0,0,0,0,0,1,4,2,3,3,3,3,3,3,0
"1988",0,0,0,0,0,1,0,0,0,0,2,4,2,0,3,4,0,2,0,2
"1989",0,0,0,1,1,0,1,1,0,1,3,4,4,3,3,2,3,1,3,1
"1990",0,1,1,1,1,1,1,1,0,1,3,4,4,4,4,4,3,3,4,2
"1991",0,0,0,0,0,1,1,0,0,1,4,3,2,3,4,2,2,4,2,3
"1992",0,0,0,0,0,1,1,1,1,1,1,4,2,2,3,4,3,3,1,4
"1993",0,0,0,0,0,0,1,0,0,1,3,1,2,4,3,4,2,3,4,3
"1994",0,0,1,1,0,1,1,0,0,0,2,2,4,4,3,1,1,2,1,4
"1995",1,1,1,0,1,1,1,1,0,0,4,3,4,4,4,4,4,4,4,4
"1996",0,0,1,0,1,1,1,1,0,0,2,4,4,4,4,4,4,3,3,4
"1997",0,0,1,0,0,1,1,1,0,1,3,4,2,4,4,4,3,2,3,1
"1998",0,0,1,0,0,1,1,0,0,1,3,2,4,3,1,4,3,3,3,0
"1999",1,0,0,1,1,0,1,1,0,1,1,2,4,3,3,3,3,4,1,1
"2000",0,0,0,0,0,0,0,0,0,0,1,2,4,2,1,3,2,1,3,3
"2001",0,1,0,0,1,1,1,1,0,1,4,3,4,4,4,4,3,4,2,3
"2002",0,0,1,1,0,1,1,1,0,1,4,4,4,4,4,4,3,3,4,4
"2003",0,0,0,0,1,1,1,0,0,0,1,2,4,3,1,4,2,2,2,2
"2004",0,0,0,0,0,0,1,1,0,0,2,2,2,2,2,1,3,2,3,0
"2005",0,0,0,0,1,1,1,0,1,0,2,3,2,3,3,3,2,4,3,3
"2006",0,0,0,1,1,1,0,1,0,1,3,2,4,3,1,4,4,3,3,3
"2007",0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,2,1,3,2
"2008",0,0,0,1,1,1,0,0,1,0,1,2,4,2,1,3,1,3,1,2
"2009",0,0,0,0,1,0,1,1,0,1,3,3,4,4,4,4,2,3,1,3
"2010",0,0,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
"2011",1,1,1,0,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4
"2012",0,0,0,0,0,1,1,0,1,0,3,2,4,2,4,4,3,2,0,3
"2013",0,0,1,1,1,1,1,1,1,1,3,4,4,3,4,4,4,4,3,4
"2014",1,0,0,1,1,0,1,0,1,1,3,3,4,2,1,1,2,3,1,3
"2015",0,0,1,0,0,0,1,1,0,0,1,4,4,4,3,2,2,3,4,3
"2016",0,0,1,0,1,1,1,0,0,1,4,4,4,4,4,4,4,4,4,2
"2017",0,0,0,0,1,1,0,0,1,1,1,4,2,2,1,2,4,3,1,2
"2018",1,0,0,1,0,1,1,1,0,1,4,4,4,4,4,4,4,4,2,2
"2019",0,0,0,1,0,0,0,0,0,1,1,4,2,2,3,2,4,1,3,1
"2020",0,0,0,1,0,0,1,1,1,0,3,2,4,2,4,3,2,4,1,3
"2021",1,0,0,0,1,0,1,0,1,1,3,2,4,4,4,2,1,4,3,3
"2022",0,0,0,0,0,1,0,0,0,0,3,2,2,1,1,4,3,0,2,4
"2023",0,0,0,1,1,1,1,1,0,1,3,4,4,3,3,4,3,4,4,2
"2024",0,1,0,1,1,0,0,1,1,0,1,2,2,2,4,4,4,3,1,2
"2025",1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1,1,2
"2026",1,0,1,0,0,1,1,1,0,1,3,4,4,2,3,2,3,1,2,3
"2027",0,0,0,1,0,1,1,1,1,0,3,4,4,4,3,2,2,1,2,0
"2028",1,0,1,1,0,0,1,1,1,1,4,4,4,4,3,2,3,3,1,4
"2029",1,0,1,1,1,1,1,0,0,0,1,4,2,2,4,4,3,3,1,2
"2030",0,0,0,0,1,0,1,0,0,1,1,2,2,0,2,3,3,1,1,4
"2031",0,0,0,0,0,0,1,0,0,1,4,1,4,1,4,2,2,3,2,3
"2032",0,0,0,0,1,0,1,0,0,0,0,2,2,1,3,1,1,3,3,3
"2033",0,0,1,1,0,0,1,1,0,1,3,4,4,3,3,3,4,4,2,2
"2034",0,0,1,0,0,0,1,1,0,1,3,4,2,4,3,4,4,3,3,2
"2035",1,0,0,1,0,1,1,0,0,1,3,4,4,4,3,2,2,4,3,2
"2036",1,0,0,1,1,1,1,1,1,0,4,4,4,4,4,0,4,4,3,4
"2037",0,1,0,0,1,1,1,1,0,1,3,4,4,1,4,4,3,4,1,2
"2038",0,0,0,1,0,1,1,1,1,0,3,4,4,2,3,1,2,2,3,0
"2039",0,0,0,0,0,0,1,0,1,0,3,4,2,2,3,3,2,3,2,1
"2040",1,0,0,0,0,1,1,1,0,1,3,1,1,4,3,4,2,3,1,3
"2041",0,0,0,0,1,0,0,1,0,1,3,4,4,4,4,4,2,2,3,4
"2042",0,0,0,0,0,0,1,1,0,0,3,4,2,2,3,2,4,0,1,1
"2043",1,0,0,0,1,0,0,0,0,1,1,2,2,3,1,2,3,1,1,1
"2044",1,0,0,0,0,1,1,0,0,1,1,2,4,3,3,1,3,3,2,4
"2045",0,0,1,1,1,1,1,1,0,0,1,2,4,1,3,3,4,0,1,3
"2046",0,0,0,1,1,0,1,1,1,1,1,4,4,2,1,4,3,2,1,3
"2047",0,1,0,1,1,1,1,0,0,1,4,4,4,4,3,4,2,3,1,1
"2048",0,0,0,1,0,0,0,1,1,0,3,2,2,2,1,2,4,3,2,0
"2049",1,0,0,0,0,0,0,0,0,0,3,2,4,3,3,4,2,1,2,3
"2050",1,0,1,0,0,1,1,0,0,1,4,4,3,4,4,4,2,4,4,2
"2051",1,0,0,0,0,0,1,1,0,1,3,4,4,4,4,2,3,4,4,4
"2052",0,0,0,0,0,1,1,0,0,1,1,4,4,4,1,2,2,2,1,0
"2053",1,0,1,0,1,1,1,1,0,0,3,2,4,2,4,4,4,2,4,2
"2054",0,1,1,1,0,1,1,0,1,1,4,4,4,1,3,4,4,4,4,3
"2055",0,0,1,0,1,1,1,1,0,1,3,4,4,4,4,4,4,4,4,4
"2056",0,0,1,0,1,0,0,0,0,0,3,2,2,1,3,3,3,2,3,3
"2057",1,0,0,1,1,0,0,0,0,0,3,4,2,3,3,2,2,1,3,1
"2058",0,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,3,4,3,1
"2059",0,0,1,0,0,0,1,0,0,1,3,4,4,3,3,2,4,4,3,3
"2060",0,0,0,0,0,0,0,1,0,1,3,2,2,1,1,2,3,1,1,3
"2061",0,0,0,0,0,0,0,1,1,0,3,4,2,0,1,2,3,1,3,2
"2062",0,0,1,1,1,1,1,0,0,1,2,2,4,3,4,4,4,3,1,3
"2063",1,0,0,0,0,1,1,1,0,1,3,4,4,4,4,4,1,3,2,0
"2064",0,0,0,0,0,1,1,1,0,1,3,2,2,4,3,2,2,2,3,3
"2065",1,0,1,1,0,0,1,0,0,1,3,4,4,4,3,4,3,3,2,3
"2066",0,0,0,0,0,1,1,1,0,0,1,3,2,2,4,3,2,1,2,0
"2067",1,0,1,0,0,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4
"2068",0,0,1,1,0,1,1,1,0,0,4,4,4,4,4,4,2,4,2,4
"2069",0,0,0,0,0,0,1,0,0,0,1,4,2,3,3,2,2,3,3,0
"2070",0,0,1,0,0,0,1,1,0,0,3,4,2,4,4,4,3,2,4,3
"2071",0,0,0,0,0,0,0,0,0,1,3,4,4,2,3,2,4,1,3,1
"2072",1,0,1,1,1,1,1,0,1,0,3,4,4,2,4,4,3,3,1,1
"2073",0,0,0,0,0,1,1,0,1,1,4,2,4,3,4,3,2,3,3,1
"2074",1,0,1,0,1,1,1,0,0,0,4,4,4,4,4,3,4,2,3,4
"2075",0,0,1,0,1,1,1,1,0,1,3,4,4,1,1,1,2,3,2,3
"2076",0,1,1,0,1,1,1,0,0,1,4,4,4,4,3,2,3,3,3,2
"2077",0,0,1,0,1,1,1,1,0,1,1,4,2,4,4,2,2,4,4,4
"2078",1,0,0,0,1,1,1,1,0,0,3,1,2,3,4,2,2,0,2,2
"2079",1,0,0,0,0,1,1,0,0,0,1,2,4,4,4,2,2,2,1,2
"2080",1,0,1,1,1,1,1,1,0,1,4,2,4,3,4,4,4,3,4,4
"2081",1,1,0,0,0,1,0,0,0,0,2,2,3,0,1,1,1,3,4,1
"2082",0,0,0,1,1,1,1,0,1,0,3,4,4,4,3,4,4,4,3,3
"2083",1,0,1,0,0,1,0,0,0,0,3,4,2,4,3,2,4,3,2,2
"2084",0,0,0,1,1,1,1,0,1,0,3,2,4,2,1,3,3,2,1,1
"2085",0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,3,0,2,1
"2086",0,0,0,1,1,1,1,0,0,1,3,4,2,2,4,4,1,4,3,1
"2087",0,0,0,0,0,1,1,0,0,1,1,4,2,3,3,2,2,1,2,3
"2088",0,0,0,1,1,1,1,0,0,0,3,2,4,4,3,4,3,3,2,3
"2089",0,0,1,0,0,1,1,1,0,0,4,4,4,4,4,2,4,4,0,3
"2090",0,0,0,1,1,1,1,0,0,1,4,4,4,4,4,4,4,4,3,1
"2091",0,0,0,0,0,1,1,0,1,0,1,2,2,1,3,1,1,3,2,1
"2092",1,0,0,0,1,1,1,0,1,0,3,2,4,3,1,4,4,4,4,4
"2093",0,1,0,1,0,1,1,1,0,0,1,4,4,4,4,4,2,4,2,1
"2094",0,0,0,1,0,1,1,1,0,1,3,4,4,2,3,4,1,2,1,2
"2095",0,0,0,0,0,1,1,0,0,0,3,2,2,2,3,4,2,1,1,1
"2096",1,0,1,1,0,1,1,1,0,0,3,1,4,3,4,4,4,3,4,3
"2097",1,0,0,0,1,1,1,0,0,1,4,4,2,4,4,3,3,2,2,0
"2098",0,0,1,1,0,0,1,1,0,0,3,2,4,3,3,4,2,4,3,4
"2099",1,0,0,0,0,1,0,0,0,0,1,4,2,4,1,3,2,1,3,3
"2100",0,0,0,0,1,0,1,1,0,1,3,1,4,2,4,2,4,3,4,3
"2101",0,0,0,1,0,0,0,0,0,0,1,2,2,2,1,1,2,2,2,3
"2102",0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,4,2,2,3
"2103",0,0,1,0,1,1,1,1,0,1,3,2,4,4,3,1,2,1,4,1
"2104",0,0,0,0,0,0,1,1,0,1,4,1,4,4,4,4,3,4,3,1
"2105",0,0,0,1,0,1,1,0,0,0,1,4,4,3,4,2,2,3,1,3
"2106",0,0,0,1,1,0,1,0,0,0,3,2,2,2,1,4,4,3,0,1
"2107",0,1,1,0,1,1,1,0,1,0,4,4,4,4,3,4,4,3,4,3
"2108",1,0,0,0,0,0,0,0,1,0,3,4,4,1,1,1,2,3,2,1
"2109",0,0,0,0,0,0,1,0,0,1,3,3,4,3,1,4,3,1,2,2
"2110",1,0,1,1,0,1,1,0,1,1,3,4,4,2,4,2,4,4,1,3
"2111",1,0,0,0,0,0,1,0,1,0,1,1,4,2,3,2,3,1,1,0
"2112",0,0,0,0,0,1,1,0,0,0,3,2,4,3,3,2,2,1,1,2
"2113",0,0,0,1,0,0,0,1,0,1,3,2,2,3,3,4,2,3,0,2
"2114",1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,3,3,4,4,4
"2115",0,0,0,0,0,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4
"2116",0,1,0,0,0,0,0,1,0,0,3,2,2,2,1,2,2,3,3,2
"2117",1,1,1,0,1,1,1,1,1,1,4,4,4,3,4,4,4,4,4,3
"2118",0,0,0,1,1,1,1,1,0,1,3,4,4,2,3,2,2,3,2,2
"2119",0,0,0,1,0,0,0,0,0,0,3,4,4,3,4,2,2,4,4,3
"2120",0,0,1,0,1,0,1,0,1,0,3,4,4,3,4,3,2,3,3,3
"2121",0,0,0,0,0,1,0,1,0,0,1,4,2,2,1,2,2,3,3,4
"2122",0,0,0,1,1,1,0,0,0,0,3,4,2,2,3,2,3,1,1,3
"2123",1,0,0,0,0,0,1,0,1,0,3,2,2,3,3,2,3,3,3,2
"2124",0,1,0,1,1,0,1,0,0,0,3,2,4,4,4,4,3,3,1,3
"2125",0,0,0,0,1,1,0,0,1,0,3,2,2,4,3,1,2,2,1,1
"2126",1,0,1,0,0,1,1,0,0,0,3,3,2,3,1,2,3,3,2,3
"2127",0,0,1,1,1,0,0,1,0,1,3,2,4,2,3,2,3,2,3,1
"2128",0,1,0,0,0,0,1,0,0,0,3,2,4,0,3,3,2,1,2,3
"2129",0,0,0,1,1,1,1,0,1,1,1,4,4,3,3,2,2,3,3,4
"2130",0,0,0,1,1,1,1,0,0,0,3,4,4,3,3,4,3,3,4,2
"2131",0,0,1,1,1,1,1,0,1,0,3,4,4,3,3,4,4,4,4,3
"2132",0,0,0,0,1,1,1,0,1,0,1,4,4,2,4,2,2,1,1,3
"2133",0,0,0,0,1,0,0,0,0,0,1,4,2,3,1,4,3,2,1,2
"2134",0,0,0,0,0,1,0,1,0,0,3,2,4,2,1,3,1,3,3,3
"2135",0,0,0,0,0,0,0,0,0,0,3,4,4,2,3,1,2,3,1,2
"2136",1,0,1,0,1,0,1,1,0,0,3,4,4,3,4,2,4,3,4,0
"2137",0,0,0,0,1,1,1,0,0,0,3,2,4,4,4,2,2,3,3,4
"2138",0,0,1,0,1,1,1,0,0,1,4,4,4,4,3,4,4,3,4,3
"2139",1,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,0,2,4
"2140",0,0,0,1,1,0,1,0,0,0,4,2,4,3,4,4,3,4,2,4
"2141",0,0,1,0,0,1,1,1,0,1,3,2,4,3,3,2,2,4,3,2
"2142",0,0,0,1,1,1,0,0,0,1,3,3,4,2,1,4,2,2,3,2
"2143",1,0,1,1,1,1,1,1,0,1,3,4,4,4,4,3,4,4,4,4
"2144",0,0,0,0,1,0,0,0,0,0,3,2,2,1,1,2,3,3,1,2
"2145",0,0,1,0,0,1,1,1,1,0,3,2,4,4,1,4,2,1,3,0
"2146",0,1,1,1,0,1,1,1,0,1,4,4,4,4,4,4,4,4,1,3
"2147",0,0,0,0,1,0,1,1,0,0,1,2,4,4,3,2,3,0,3,2
"2148",0,0,0,0,1,1,1,0,0,1,4,2,4,4,4,4,3,4,4,4
"2149",1,0,0,0,1,1,1,1,0,1,4,1,4,1,4,4,4,3,4,2
"2150",0,0,1,0,0,0,1,0,0,1,3,2,2,3,3,2,2,2,1,2
"2151",1,0,1,0,0,1,1,1,0,1,3,3,4,3,4,4,2,3,1,3
"2152",0,0,0,1,1,0,0,0,0,1,3,4,2,3,4,1,2,1,1,3
"2153",0,0,0,0,0,1,1,0,0,0,3,4,2,3,4,2,2,2,2,3
"2154",0,0,0,0,0,1,1,0,0,1,3,2,4,4,3,4,3,4,2,2
"2155",1,0,0,1,0,1,1,1,1,0,1,2,4,1,4,3,2,2,2,1
"2156",0,0,0,1,0,1,1,0,0,1,1,4,4,2,4,2,2,4,1,2
"2157",0,0,1,1,1,1,1,0,1,1,3,2,4,3,3,1,2,3,1,2
"2158",0,0,0,0,1,0,1,1,1,1,4,4,4,4,3,4,1,4,4,0
"2159",1,0,0,0,0,0,1,0,0,0,0,4,4,3,4,4,3,3,2,1
"2160",0,0,0,1,0,1,1,0,0,1,1,2,4,3,2,2,4,2,1,2
"2161",0,1,0,1,1,1,1,0,0,1,2,4,4,2,3,2,2,4,3,3
"2162",0,0,0,0,0,0,1,0,0,0,3,3,2,3,3,2,1,1,2,2
"2163",0,0,0,0,1,0,1,1,0,0,1,4,4,4,4,2,4,1,2,2
"2164",1,0,1,0,0,1,1,0,0,1,3,4,4,3,3,2,1,3,3,2
"2165",1,0,0,0,0,1,1,1,1,1,3,4,4,4,1,2,3,4,4,2
"2166",0,0,1,1,0,1,1,1,0,0,2,4,4,3,4,4,3,3,4,3
"2167",0,0,0,0,1,0,1,0,0,0,2,4,4,2,1,2,4,0,1,2
"2168",1,0,1,0,1,1,1,1,0,1,4,4,4,4,4,4,3,1,2,3
"2169",0,0,1,1,1,1,1,0,0,1,3,4,4,4,3,4,4,4,1,3
"2170",1,0,0,0,1,1,1,1,0,0,4,2,4,3,4,4,2,2,2,2
"2171",0,0,1,1,1,1,1,1,1,1,3,4,4,4,3,4,4,4,3,4
"2172",0,0,1,0,1,0,1,0,0,1,3,4,4,4,3,2,4,4,0,3
"2173",1,0,1,1,0,1,0,0,0,0,1,4,2,2,1,3,2,0,1,2
"2174",0,0,1,1,1,1,1,0,0,1,2,4,4,2,3,4,4,4,4,3
"2175",0,0,1,0,0,0,1,0,0,1,3,4,4,3,3,2,2,3,4,1
"2176",0,0,0,0,0,1,1,1,0,1,1,4,4,3,2,4,3,4,2,2
"2177",1,1,1,1,0,1,1,0,0,1,4,4,4,4,4,4,4,4,4,3
"2178",0,1,1,0,0,1,1,1,0,1,4,4,4,1,3,2,2,4,3,3
"2179",0,1,0,1,0,1,1,0,0,1,3,4,4,4,1,2,4,2,3,2
"2180",0,0,0,0,0,0,1,0,0,1,3,3,3,1,3,3,2,0,1,1
"2181",1,1,0,0,1,1,1,1,0,0,4,3,4,4,3,4,2,4,3,2
"2182",0,0,0,1,1,1,1,0,0,1,0,4,4,2,3,2,2,3,1,3
"2183",0,0,0,0,0,1,1,0,0,1,4,4,3,4,4,4,1,2,2,2
"2184",1,0,0,1,0,1,1,0,0,1,1,4,4,2,3,2,1,4,2,2
"2185",0,0,0,0,0,1,1,0,0,0,4,4,4,3,4,2,3,3,0,3
"2186",0,0,0,1,0,1,1,0,0,1,2,1,2,1,2,3,2,4,1,1
"2187",0,0,0,0,0,0,1,0,0,1,3,3,4,3,3,4,4,4,1,3
"2188",0,0,1,0,1,1,1,1,0,0,3,4,4,4,4,4,4,3,3,3
"2189",0,0,0,0,1,1,0,0,1,0,3,4,4,2,3,4,3,2,2,1
"2190",0,1,1,1,1,1,1,1,0,1,3,4,4,4,4,4,2,3,2,1
"2191",1,1,1,1,1,1,1,1,0,1,1,4,4,4,4,4,4,4,4,4
"2192",0,0,0,0,0,0,1,1,0,0,1,4,2,3,3,1,2,4,3,3
"2193",1,0,0,0,0,1,0,1,0,0,3,4,4,1,1,2,2,2,1,3
"2194",1,0,1,0,1,0,1,0,1,1,4,3,4,3,4,4,1,4,1,2
"2195",1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
"2196",0,0,0,0,0,0,0,0,0,1,3,4,4,2,3,4,4,3,1,2
"2197",1,0,0,0,0,0,1,1,0,1,3,2,2,3,3,2,4,3,2,1
"2198",0,0,1,0,0,0,0,0,0,0,3,4,2,3,3,2,2,2,1,4
"2199",1,0,0,0,0,1,1,0,1,1,3,2,4,1,3,3,3,2,1,3
"2200",1,0,0,1,0,1,1,1,0,1,3,4,4,4,4,4,4,1,1,2
"2201",0,0,0,0,1,0,1,0,0,0,1,3,2,0,1,3,3,2,3,3
"2202",1,0,1,0,1,1,1,1,0,1,3,4,4,4,4,3,4,4,1,3
"2203",0,0,0,0,0,0,1,0,0,0,3,2,2,2,4,2,2,2,2,2
"2204",0,0,0,0,0,1,0,0,0,0,3,4,2,1,3,2,3,1,1,1
"2205",0,1,0,1,1,1,1,0,1,1,1,4,2,3,1,3,1,1,1,3
"2206",0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
"2207",0,0,0,0,0,1,1,0,0,0,3,4,4,4,3,2,1,3,2,0
"2208",0,0,0,0,0,1,0,1,1,0,3,4,2,4,3,2,3,1,2,0
"2209",1,0,0,1,1,0,1,0,0,1,1,4,4,3,3,4,3,3,1,2
"2210",0,0,0,0,1,1,1,0,0,1,4,3,4,4,3,2,2,2,2,3
"2211",1,0,0,0,0,1,1,0,0,1,3,4,4,4,3,2,1,4,3,2
"2212",1,0,0,0,1,1,0,0,0,0,3,2,2,1,3,2,3,3,3,2
"2213",1,0,0,0,0,1,1,0,1,0,3,4,2,3,1,2,3,4,4,2
"2214",0,1,1,0,0,0,0,0,0,0,3,2,4,3,3,2,1,3,2,3
"2215",0,0,0,0,0,0,1,0,0,0,1,4,2,4,1,2,4,2,3,2
"2216",0,0,1,0,1,0,1,0,0,1,3,2,2,4,3,2,3,3,3,3
"2217",0,0,1,0,0,1,1,0,0,1,3,2,4,4,4,3,3,4,3,4
"2218",0,1,1,1,1,1,1,1,1,1,3,4,4,4,3,1,4,4,3,4
"2219",0,0,0,0,1,0,0,1,0,0,1,2,4,1,1,2,3,3,3,4
"2220",0,0,1,1,0,1,1,0,1,1,1,4,4,3,3,3,2,1,1,1
"2221",1,0,1,1,1,1,1,0,0,1,1,2,4,4,3,2,2,3,1,2
"2222",1,0,0,1,0,0,0,1,0,0,3,2,4,4,3,4,3,2,1,0
"2223",0,0,0,1,1,1,0,1,0,0,3,2,2,2,1,3,4,2,1,1
"2224",0,0,0,1,0,1,0,0,0,0,1,1,4,3,1,3,3,0,1,2
"2225",0,0,1,1,1,1,1,0,0,1,3,4,4,4,4,4,2,2,1,4
"2226",1,0,0,0,0,1,1,1,1,0,4,4,4,2,4,2,3,1,2,2
"2227",1,0,1,1,0,1,1,0,0,1,4,4,4,4,4,2,4,4,3,0
"2228",1,0,0,0,1,1,1,0,0,1,3,2,2,3,1,4,2,2,1,1
"2229",0,0,0,0,1,0,0,0,0,0,1,3,2,1,1,1,4,0,1,3
"2230",0,0,0,0,0,1,1,1,0,1,3,4,1,4,3,2,3,2,2,3
"2231",1,0,1,0,1,1,1,0,0,1,3,0,4,4,4,4,4,3,1,2
"2232",0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,3,2,2,2,3
